model,year,price,transmission,mileage,fuelType,tax,mpg,engineSize,model_encoded,transmission_encoded,fuelType_encoded
 5 Series,0.4955798654065009,29500,Automatic,-0.6358617969497848,Diesel,0.0,0.8624408498018653,1.8344460892255559,4,0,0
 2 Series,0.4955798654065009,24000,Automatic,-0.8261821941947419,Petrol,0.0,-0.3951873244585426,-0.27186395379305184,1,0,2
 5 Series,0.4955798654065009,30000,Automatic,-0.1608126707450929,Diesel,0.0,0.8624408498018653,-0.27186395379305184,4,0,0
 X2,0.4955798654065009,29000,Automatic,-0.6957496306414306,Diesel,0.0,-0.31271990319556464,-0.27186395379305184,12,0,0
 2 Series,0.4955798654065009,19750,Semi-Auto,-0.2680354297563363,Diesel,0.0,-0.21994405427471503,-0.27186395379305184,1,2,0
 5 Series,-0.932718708948922,21900,Semi-Auto,0.6653909912214213,Diesel,0.0,1.4397127986427083,-0.27186395379305184,4,2,0
 X1,-0.21856942177121053,21500,Semi-Auto,-0.026391943594412114,Petrol,0.0,-0.7147485818525808,-0.27186395379305184,11,2,2
 3 Series,-0.21856942177121053,27500,Semi-Auto,-0.24744081445844507,Diesel,0.0,-0.03439235643301584,1.8344460892255559,2,2,0
 X5,-0.21856942177121053,34756,Automatic,0.4914155267525684,Diesel,0.0,-0.4776547457215199,1.8344460892255559,15,0,0
 1 Series,0.4955798654065009,22000,Manual,-0.68908089806878,Petrol,0.0,-0.7869075754576857,-1.3250189753023558,0,1,2
 1 Series,0.4955798654065009,21000,Manual,-0.7327545584465305,Petrol,0.0,-0.7869075754576857,-1.3250189753023558,0,1,2
 3 Series,0.4955798654065009,31000,Semi-Auto,-0.7660328415786786,Diesel,0.0,-0.13747663301173776,-0.27186395379305184,2,2,0
 5 Series,-0.21856942177121053,23500,Semi-Auto,0.6888623146879069,Diesel,0.0,0.16146776906655572,1.8344460892255559,4,2,0
 X4,1.2097291525842124,43000,Semi-Auto,-0.8013378963750636,Diesel,0.0,-1.1167772605095962,1.8344460892255559,14,2,0
 3 Series,-0.21856942177121053,17998,Semi-Auto,0.446957309601565,Diesel,0.0,1.4397127986427083,-0.27186395379305184,2,2,0
 1 Series,0.4955798654065009,29398,Semi-Auto,-0.20468247031615652,Petrol,0.0,-1.2301699647461906,1.8344460892255559,0,2,2
 2 Series,-1.6468679961266333,17998,Semi-Auto,0.9797367383714569,Diesel,0.0,0.37794474988187193,-0.27186395379305184,1,2,0
 5 Series,0.4955798654065009,26498,Semi-Auto,0.2191743264337771,Diesel,0.0,0.8624408498018653,-0.27186395379305184,4,2,0
 X1,-0.932718708948922,19998,Semi-Auto,0.31436721492180786,Diesel,0.0,0.37794474988187193,-0.27186395379305184,11,2,0
 5 Series,-0.932718708948922,21498,Semi-Auto,1.3848949320255275,Diesel,0.0,1.4397127986427083,-0.27186395379305184,4,2,0
 3 Series,-0.932718708948922,19698,Semi-Auto,2.0242433224956184,Diesel,0.0,-0.03439235643301584,1.8344460892255559,2,2,0
 3 Series,-0.932718708948922,21498,Semi-Auto,-0.0007630890014807587,Diesel,0.0,-0.03439235643301584,1.8344460892255559,2,2,0
 3 Series,-0.932718708948922,20498,Semi-Auto,-0.33916857719794175,Diesel,0.0,0.4913374541184662,1.8344460892255559,2,2,0
 1 Series,0.4955798654065009,19298,Semi-Auto,-0.20095582564320477,Diesel,0.0,1.6046476411686628,-0.27186395379305184,0,2,0
 3 Series,0.4955798654065009,26498,Semi-Auto,0.03042304273532602,Diesel,0.0,-0.31271990319556464,-0.27186395379305184,2,2,0
 1 Series,0.4955798654065009,21998,Semi-Auto,-0.5918612379165124,Petrol,0.0,0.2645520456452776,-1.3250189753023558,0,2,2
 2 Series,-0.932718708948922,17998,Semi-Auto,0.9730680057988064,Diesel,0.0,0.6047301583550605,-0.27186395379305184,1,2,0
 X1,-1.6468679961266333,19498,Semi-Auto,0.4404193364911233,Diesel,0.0,0.37794474988187193,-0.27186395379305184,11,2,0
 3 Series,0.4955798654065009,23498,Semi-Auto,-0.16244716402270332,Diesel,0.0,0.6150385860129328,-0.27186395379305184,2,2,0
 1 Series,-0.21856942177121053,17498,Manual,-0.17911899545432958,Diesel,0.0,-0.21994405427471503,-0.27186395379305184,0,1,0
 3 Series,0.4955798654065009,23298,Semi-Auto,-0.11687749144292486,Diesel,0.0,0.2645520456452776,-0.27186395379305184,2,2,0
 3 Series,-0.932718708948922,21998,Semi-Auto,0.5668637364470652,Diesel,0.0,0.4913374541184662,1.8344460892255559,2,2,0
 X1,-1.6468679961266333,19498,Semi-Auto,0.4602293950157616,Diesel,0.0,0.37794474988187193,-0.27186395379305184,11,2,0
 3 Series,-0.932718708948922,19498,Semi-Auto,2.8552197048327552,Diesel,0.0,-0.03439235643301584,1.8344460892255559,2,2,0
 X3,-3.075166570482056,15795,Semi-Auto,3.261554733646705,Diesel,0.0,0.2645520456452776,-0.27186395379305184,13,2,0
 3 Series,-0.932718708948922,17695,Semi-Auto,0.7711753961483675,Diesel,0.0,1.1407683965644142,-0.27186395379305184,2,2,0
 2 Series,1.2097291525842124,30000,Semi-Auto,-0.7976112517021118,Petrol,0.0,-0.9827677009572573,-1.3250189753023558,1,2,2
 X3,-1.6468679961266333,21000,Semi-Auto,0.7118759800366615,Diesel,0.0,0.2645520456452776,-0.27186395379305184,13,2,0
 1 Series,1.2097291525842124,22000,Manual,-0.7266088637227153,Petrol,0.0,-0.7869075754576857,-1.3250189753023558,0,1,2
 X4,1.2097291525842124,45500,Semi-Auto,-0.7522377183156466,Petrol,0.0,-2.559957132611703,1.8344460892255559,14,2,2
 3 Series,-2.361017283304345,16998,Semi-Auto,1.2292257922659113,Diesel,0.0,0.16146776906655572,1.8344460892255559,2,2,0
 4 Series,-0.932718708948922,19498,Semi-Auto,1.0328904597593478,Diesel,0.0,1.4397127986427083,-0.27186395379305184,3,2,0
 5 Series,-0.932718708948922,20998,Semi-Auto,0.5200518489763029,Diesel,0.0,1.1407683965644142,-0.27186395379305184,4,2,0
 4 Series,-0.932718708948922,17410,Automatic,1.6167314585217891,Diesel,0.0,1.4397127986427083,-0.27186395379305184,3,0,0
 2 Series,-1.6468679961266333,18498,Semi-Auto,0.33548486806853445,Diesel,0.0,0.37794474988187193,-0.27186395379305184,1,2,0
 3 Series,-0.21856942177121053,22998,Semi-Auto,0.21224407493670894,Diesel,0.0,0.6150385860129328,-0.27186395379305184,2,2,0
 3 Series,0.4955798654065009,26698,Semi-Auto,-0.31648181050470914,Diesel,0.0,-0.31271990319556464,-0.27186395379305184,2,2,0
 3 Series,0.4955798654065009,23498,Semi-Auto,-0.3659742669507526,Diesel,0.0,0.2645520456452776,-0.27186395379305184,2,2,0
 4 Series,0.4955798654065009,21998,Semi-Auto,0.302468103860804,Diesel,0.0,1.4397127986427083,-0.27186395379305184,3,2,0
 3 Series,0.4955798654065009,27298,Semi-Auto,-0.31347434287390596,Diesel,0.0,-0.31271990319556464,-0.27186395379305184,2,2,0
 3 Series,0.4955798654065009,26498,Semi-Auto,0.3538565725088756,Diesel,0.0,-0.31271990319556464,-0.27186395379305184,2,2,0
 1 Series,-0.21856942177121053,17498,Semi-Auto,0.2582060259031139,Petrol,0.0,-1.549731222140228,-0.27186395379305184,0,2,2
 X1,-1.6468679961266333,19998,Semi-Auto,0.5562068402770454,Diesel,0.0,0.37794474988187193,-0.27186395379305184,11,2,0
 1 Series,-3.075166570482056,10998,Automatic,2.828675534004362,Petrol,0.0,-0.31271990319556464,-1.1143879710004947,0,0,2
 4 Series,-0.932718708948922,19498,Semi-Auto,0.21897818724046386,Diesel,0.0,1.4397127986427083,-0.27186395379305184,3,2,0
 5 Series,-0.21856942177121053,24498,Semi-Auto,0.12541979203004353,Diesel,0.0,1.7695824836946188,-0.27186395379305184,4,2,0
 X1,-1.6468679961266333,18498,Semi-Auto,1.0264178663800105,Diesel,0.0,0.37794474988187193,-0.27186395379305184,11,2,0
 3 Series,-0.932718708948922,20998,Semi-Auto,0.12313150144138894,Diesel,0.0,-0.03439235643301584,1.8344460892255559,2,2,0
 3 Series,0.4955798654065009,21998,Semi-Auto,-0.38421521192888486,Diesel,0.0,0.8624408498018653,-0.27186395379305184,2,2,0
 3 Series,0.4955798654065009,26998,Semi-Auto,0.12345840009691102,Diesel,0.0,-0.31271990319556464,-0.27186395379305184,2,2,0
 5 Series,-0.21856942177121053,25998,Semi-Auto,0.41616345625138473,Diesel,0.0,-0.5601221669844979,-0.27186395379305184,4,2,0
 3 Series,0.4955798654065009,22898,Automatic,-0.05653199963354823,Diesel,0.0,1.1407683965644142,-0.27186395379305184,2,0,0
 1 Series,0.4955798654065009,17498,Automatic,-0.166631466813386,Diesel,0.0,2.1303774517201455,-1.3250189753023558,0,0,0
 3 Series,-0.21856942177121053,20998,Semi-Auto,0.9850324965909146,Petrol,0.0,-0.31271990319556464,-0.27186395379305184,2,2,2
 4 Series,0.4955798654065009,31898,Semi-Auto,-0.5876769351258297,Diesel,0.0,-0.13747663301173776,1.8344460892255559,3,2,0
 2 Series,-0.21856942177121053,18498,Semi-Auto,-0.38650350251753945,Petrol,0.0,-1.395104807272145,-0.27186395379305184,1,2,2
 5 Series,-0.932718708948922,22498,Semi-Auto,0.4413346527265852,Diesel,0.0,1.4397127986427083,-0.27186395379305184,4,2,0
 3 Series,-0.932718708948922,22998,Semi-Auto,0.41786332926009956,Diesel,0.0,-0.03439235643301584,1.8344460892255559,2,2,0
 X3,0.4955798654065009,35998,Semi-Auto,-0.6971226049946233,Diesel,0.0,0.2645520456452776,-0.27186395379305184,13,2,0
 X2,0.4955798654065009,24998,Manual,-0.5844733283017133,Diesel,0.0,-0.31271990319556464,-0.27186395379305184,12,1,0
 5 Series,0.4955798654065009,26898,Semi-Auto,-0.5358961880911317,Diesel,0.0,1.4397127986427083,-0.27186395379305184,4,2,0
 4 Series,-1.6468679961266333,18500,Semi-Auto,0.6179906861707192,Diesel,0.0,0.37794474988187193,1.8344460892255559,3,2,0
 3 Series,0.4955798654065009,29998,Semi-Auto,-0.1923910808685262,Petrol,0.0,-1.054926694562363,-0.27186395379305184,2,2,2
 3 Series,0.4955798654065009,27498,Semi-Auto,0.10979403629608793,Diesel,0.0,-0.31271990319556464,-0.27186395379305184,2,2,0
 X1,-1.6468679961266333,18998,Semi-Auto,0.46715964651282976,Diesel,0.0,0.37794474988187193,-0.27186395379305184,11,2,0
 3 Series,-0.932718708948922,21898,Semi-Auto,-0.18363019690053434,Diesel,0.0,0.4913374541184662,1.8344460892255559,2,2,0
 3 Series,-1.6468679961266333,16998,Semi-Auto,2.0585676813254374,Diesel,0.0,0.4913374541184662,1.8344460892255559,2,2,0
 3 Series,0.4955798654065009,35998,Semi-Auto,-0.2276307559338068,Diesel,0.0,-0.21994405427471503,-0.27186395379305184,2,2,0
 4 Series,0.4955798654065009,21998,Semi-Auto,0.22898128609943963,Diesel,0.0,1.4397127986427083,-0.27186395379305184,3,2,0
 3 Series,-1.6468679961266333,18998,Automatic,0.7580994499274842,Diesel,0.0,0.16146776906655572,1.8344460892255559,2,0,0
 5 Series,-1.6468679961266333,17998,Automatic,1.0187030581096892,Diesel,0.0,0.16146776906655572,1.8344460892255559,4,0,0
 X1,-1.6468679961266333,19998,Automatic,-0.001874544430255843,Diesel,0.0,0.37794474988187193,-0.27186395379305184,11,0,0
 3 Series,-0.21856942177121053,19998,Semi-Auto,0.19910274898472116,Petrol,0.0,-0.31271990319556464,-0.27186395379305184,2,2,2
 4 Series,-0.932718708948922,17998,Automatic,1.961217261710961,Diesel,0.0,1.4397127986427083,-0.27186395379305184,3,0,0
 4 Series,-0.932718708948922,21998,Automatic,0.054090505395124874,Petrol,0.0,-0.31271990319556464,-0.27186395379305184,3,0,2
 4 Series,-0.932718708948922,19998,Semi-Auto,0.010416845017374502,Diesel,0.0,1.4397127986427083,-0.27186395379305184,3,2,0
 4 Series,-0.21856942177121053,20998,Semi-Auto,0.6697714332054172,Diesel,0.0,1.4397127986427083,-0.27186395379305184,3,2,0
 4 Series,-0.21856942177121053,21998,Semi-Auto,0.16255547929735223,Diesel,0.0,1.4397127986427083,-0.27186395379305184,3,2,0
 3 Series,-0.21856942177121053,16291,Semi-Auto,0.7986348832122225,Petrol,0.0,-0.03439235643301584,-1.3250189753023558,2,2,2
 4 Series,-0.932718708948922,19998,Semi-Auto,-0.31255902663844415,Petrol,0.0,-0.31271990319556464,-0.27186395379305184,3,2,2
 3 Series,-1.6468679961266333,16747,Semi-Auto,0.8106647537354352,Diesel,0.0,0.4913374541184662,1.8344460892255559,2,2,0
 3 Series,-0.932718708948922,19047,Automatic,0.24388786479124663,Diesel,0.0,0.4913374541184662,1.8344460892255559,2,0,0
 3 Series,-0.932718708948922,14050,Manual,0.5044260932423473,Petrol,0.0,-0.31271990319556464,-0.27186395379305184,2,1,2
 2 Series,-0.932718708948922,15750,Semi-Auto,0.3620944186280321,Diesel,0.0,1.4397127986427083,-0.27186395379305184,1,2,0
 1 Series,-0.21856942177121053,13295,Manual,0.3660172024942971,Diesel,0.0,-0.13747663301173776,-0.27186395379305184,0,1,0
 2 Series,-0.21856942177121053,16998,Manual,-0.4717586718776989,Petrol,0.0,-0.9827677009572573,-1.3250189753023558,1,1,2
 3 Series,-0.932718708948922,18995,Semi-Auto,0.6793822536777665,Diesel,0.0,1.2850863837746254,-0.27186395379305184,2,2,0
 2 Series,-0.21856942177121053,17498,Semi-Auto,-0.5078482834473369,Petrol,0.0,-1.2301699647461906,-1.3250189753023558,1,2,2
 X1,-0.932718708948922,18998,Semi-Auto,1.2489704710594451,Diesel,0.0,0.37794474988187193,-0.27186395379305184,11,2,0
 1 Series,0.4955798654065009,19498,Semi-Auto,-0.2206351247056342,Diesel,0.0,1.6046476411686628,-0.27186395379305184,0,2,0
 3 Series,0.4955798654065009,29998,Semi-Auto,-0.2843149828013361,Petrol,0.0,-1.054926694562363,-0.27186395379305184,2,2,2
 M4,0.4955798654065009,44898,Semi-Auto,-0.32622339043926724,Petrol,0.0,-1.8280587689027774,1.8344460892255559,9,2,2
 5 Series,0.4955798654065009,30998,Semi-Auto,-0.09405996528748342,Diesel,0.0,0.4913374541184662,1.8344460892255559,4,2,0
 2 Series,-0.21856942177121053,17998,Semi-Auto,-0.4731316462308916,Petrol,0.0,-1.1167772605095962,-1.3250189753023558,1,2,2
 3 Series,0.4955798654065009,28898,Semi-Auto,-0.7756436620510279,Petrol,0.0,-0.9827677009572573,-0.27186395379305184,2,2,2
 3 Series,-0.932718708948922,19898,Semi-Auto,1.7733812942479716,Diesel,0.0,0.16146776906655572,1.8344460892255559,2,2,0
 1 Series,-0.932718708948922,17498,Semi-Auto,0.29593013075036234,Diesel,0.0,1.4397127986427083,-0.27186395379305184,0,2,0
 3 Series,-0.932718708948922,17998,Semi-Auto,1.2347830694097868,Diesel,0.0,1.1407683965644142,-0.27186395379305184,2,2,0
 7 Series,-0.21856942177121053,25998,Semi-Auto,0.639304478510759,Petrol,0.0,-1.054926694562363,1.8344460892255559,6,2,2
 1 Series,-0.932718708948922,20498,Semi-Auto,0.24591463645548356,Petrol,0.0,-1.2301699647461906,1.8344460892255559,0,2,2
 4 Series,0.4955798654065009,21998,Semi-Auto,-0.1360991323876234,Diesel,0.0,1.4397127986427083,-0.27186395379305184,3,2,0
 5 Series,-0.932718708948922,23998,Semi-Auto,0.05598651759715296,Diesel,0.0,1.4397127986427083,-0.27186395379305184,4,2,0
 M4,-0.21856942177121053,36498,Semi-Auto,-0.3518522450321986,Petrol,0.0,-1.8280587689027774,1.8344460892255559,9,2,2
 X1,-0.932718708948922,19498,Semi-Auto,0.3716398593692769,Diesel,0.0,0.37794474988187193,-0.27186395379305184,11,2,0
 2 Series,-0.932718708948922,15998,Semi-Auto,1.1255989184654107,Diesel,0.0,1.2850863837746254,-0.27186395379305184,1,2,0
 4 Series,-0.21856942177121053,19498,Semi-Auto,0.9208296006463774,Diesel,0.0,1.4397127986427083,-0.27186395379305184,3,2,0
 1 Series,-0.932718708948922,14498,Manual,1.0275947015398899,Diesel,0.0,1.4397127986427083,-0.27186395379305184,0,1,0
 3 Series,-0.932718708948922,20498,Automatic,0.28814994274893674,Diesel,0.0,0.16146776906655572,1.8344460892255559,2,0,0
 3 Series,-3.7893158576597674,10850,Automatic,3.9330699518201695,Diesel,0.0,0.37794474988187193,1.8344460892255559,2,0,0
 2 Series,-0.21856942177121053,16798,Manual,0.092860685940044,Diesel,0.0,0.6150385860129328,-1.3250189753023558,1,1,0
 3 Series,0.4955798654065009,23498,Automatic,-0.2613013174525814,Diesel,0.0,0.2645520456452776,-0.27186395379305184,2,0,0
 X4,-1.6468679961266333,21995,Automatic,1.685903214030262,Diesel,0.0,0.2645520456452776,-0.27186395379305184,14,0,0
 3 Series,-2.361017283304345,15195,Semi-Auto,2.803896615915788,Diesel,0.0,0.4913374541184662,-0.27186395379305184,2,2,0
 X2,0.4955798654065009,23890,Semi-Auto,-0.48189253019888345,Petrol,0.0,-1.343562668982784,-0.27186395379305184,12,2,2
 3 Series,-0.21856942177121053,17498,Semi-Auto,0.19844895167367702,Petrol,0.0,-0.03439235643301584,-1.3250189753023558,2,2,2
 5 Series,-0.932718708948922,24498,Semi-Auto,0.4931807794923876,Diesel,0.0,0.8624408498018653,-0.27186395379305184,4,2,0
 X4,1.2097291525842124,43898,Semi-Auto,-0.6822160263028163,Petrol,0.0,-2.559957132611703,1.8344460892255559,14,2,2
 5 Series,-0.932718708948922,23898,Semi-Auto,2.2124715683452343,Diesel,0.0,0.8624408498018653,1.8344460892255559,4,2,0
 M4,0.4955798654065009,45898,Semi-Auto,-0.8557338326539383,Petrol,0.0,-1.8280587689027774,1.8344460892255559,9,2,2
 3 Series,0.4955798654065009,29998,Semi-Auto,-0.20128272429872687,Petrol,0.0,-1.054926694562363,-0.27186395379305184,2,2,2
 2 Series,0.4955798654065009,23898,Automatic,-0.4405725401408921,Diesel,0.0,0.9964504093542036,-0.27186395379305184,1,0,0
 X2,0.4955798654065009,27898,Semi-Auto,-0.6108867396678976,Diesel,0.0,-0.13747663301173776,-0.27186395379305184,12,2,0
 5 Series,0.4955798654065009,26798,Semi-Auto,0.19707597732048426,Diesel,0.0,0.8624408498018653,-0.27186395379305184,4,2,0
 3 Series,0.4955798654065009,32995,Manual,-0.8173559304956457,Diesel,0.0,0.2645520456452776,-0.27186395379305184,2,1,0
 X3,0.4955798654065009,39500,Semi-Auto,-0.7459612641296226,Diesel,0.0,0.2645520456452776,-0.27186395379305184,13,2,0
 X3,0.4955798654065009,39500,Semi-Auto,-0.8505034541655849,Diesel,0.0,0.2645520456452776,-0.27186395379305184,13,2,0
 X3,0.4955798654065009,36900,Semi-Auto,-0.7026145024073943,Diesel,0.0,0.2645520456452776,-0.27186395379305184,13,2,0
 X2,-0.21856942177121053,23900,Semi-Auto,-0.6356656577564715,Diesel,0.0,0.9964504093542036,-0.27186395379305184,12,2,0
 3 Series,-0.21856942177121053,20000,Semi-Auto,0.31240582298867536,Diesel,0.0,0.8624408498018653,-0.27186395379305184,2,2,0
 X1,-0.932718708948922,21998,Semi-Auto,-0.5291620757873767,Diesel,0.0,0.8624408498018653,-0.27186395379305184,11,2,0
 1 Series,0.4955798654065009,16500,Manual,-0.5010487914124776,Diesel,0.0,2.1303774517201455,-1.3250189753023558,0,1,0
 3 Series,0.4955798654065009,34000,Semi-Auto,-0.553352576296011,Diesel,0.0,-0.3951873244585426,1.8344460892255559,2,2,0
 5 Series,0.4955798654065009,29000,Semi-Auto,-0.5483183370009709,Diesel,0.0,1.1407683965644142,-0.27186395379305184,4,2,0
 3 Series,0.4955798654065009,32990,Semi-Auto,-0.5043177779676984,Diesel,0.0,-0.21994405427471503,-0.27186395379305184,2,2,0
 3 Series,0.4955798654065009,30000,Manual,-0.5052984739342646,Diesel,0.0,0.2645520456452776,-0.27186395379305184,2,1,0
 3 Series,0.4955798654065009,35000,Semi-Auto,-0.3549250923941062,Diesel,0.0,-0.31271990319556464,-0.27186395379305184,2,2,0
 1 Series,-0.932718708948922,14898,Manual,0.981959649229007,Diesel,0.0,1.4397127986427083,-0.27186395379305184,0,1,0
 5 Series,0.4955798654065009,29998,Semi-Auto,-0.5304696704094651,Diesel,0.0,1.1407683965644142,-0.27186395379305184,4,2,0
 4 Series,0.4955798654065009,28898,Semi-Auto,-0.5304696704094651,Petrol,0.0,-0.31271990319556464,-0.27186395379305184,3,2,2
 3 Series,0.4955798654065009,26498,Semi-Auto,0.19857971113588585,Diesel,0.0,-0.31271990319556464,-0.27186395379305184,2,2,0
 X2,-0.21856942177121053,22898,Semi-Auto,0.5254129869268651,Petrol,0.0,-1.343562668982784,-0.27186395379305184,12,2,2
 X1,-0.932718708948922,19498,Automatic,0.9399204821288671,Diesel,0.0,0.6047301583550605,-0.27186395379305184,11,0,0
 5 Series,0.4955798654065009,29898,Semi-Auto,-0.3519830044944074,Diesel,0.0,0.8624408498018653,-0.27186395379305184,4,2,0
 1 Series,0.4955798654065009,25898,Manual,-0.6612291326182985,Petrol,0.0,-1.054926694562363,-1.3250189753023558,0,1,2
 3 Series,0.4955798654065009,29998,Manual,-0.5304696704094651,Diesel,0.0,0.2645520456452776,-0.27186395379305184,2,1,0
 3 Series,-0.21856942177121053,21898,Semi-Auto,-0.43730355358567125,Petrol,0.0,-0.31271990319556464,-0.27186395379305184,2,2,2
 3 Series,0.4955798654065009,23898,Automatic,-0.09876730592700143,Diesel,0.0,0.05838349248783377,-0.27186395379305184,2,0,0
 1 Series,0.4955798654065009,19598,Semi-Auto,-0.11805432660280436,Diesel,0.0,1.6046476411686628,-0.27186395379305184,0,2,0
 1 Series,0.4955798654065009,18998,Semi-Auto,-0.13989115679167954,Diesel,0.0,-0.31271990319556464,-0.27186395379305184,0,2,0
 4 Series,0.4955798654065009,29990,Semi-Auto,-0.20272107838302403,Diesel,0.0,-0.21994405427471503,1.8344460892255559,3,2,0
 4 Series,0.4955798654065009,29990,Semi-Auto,-0.42298539247380396,Diesel,0.0,-0.21994405427471503,1.8344460892255559,3,2,0
 1 Series,0.4955798654065009,33500,Semi-Auto,-0.5073252455985016,Diesel,0.0,-0.31271990319556464,-0.27186395379305184,0,2,0
 6 Series,-0.21856942177121053,28495,Semi-Auto,0.5499303860910213,Diesel,0.0,-0.21994405427471503,1.8344460892255559,5,2,0
 5 Series,0.4955798654065009,25500,Automatic,-0.7898964434317907,Diesel,0.0,1.4397127986427083,-0.27186395379305184,4,0,0
 X2,-0.21856942177121053,23750,Semi-Auto,0.12940795562741295,Diesel,0.0,0.7387397179073987,-0.27186395379305184,12,2,0
 3 Series,0.4955798654065009,26390,Semi-Auto,-0.511640307851393,Diesel,0.0,0.6150385860129328,-0.27186395379305184,2,2,0
 4 Series,0.4955798654065009,25000,Semi-Auto,-0.1384528027073824,Diesel,0.0,0.8624408498018653,-0.27186395379305184,3,2,0
 1 Series,0.4955798654065009,18990,Manual,-0.4248814046758321,Diesel,0.0,1.944825753878445,-1.3250189753023558,0,1,0
 1 Series,0.4955798654065009,18900,Manual,-0.5056907523208911,Diesel,0.0,1.944825753878445,-1.3250189753023558,0,1,0
